"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"SRR13789480"	"0.892"	"PRJNA699281"	"SAMN17617084"	"The microbiome of aging: instability, heterogeneity, and pathogenicity reservoirs in the skin, oral, and gut microbiome of older adults"	"While older adults represent a vulnerable population with elevated risk for numerous chronic illnesses, the role played by the microbiome in such age-related susceptibilities remains largely unexplored. Stereotypical changes in physiological and immune responses with aging likely contribute to microbiome-related increases in predisposition to common late life diseases. To understand associations of the microbiome with age, frailty, and infectious disease risk factors, we conducted a longitudinal, whole genome shotgun study of the skin, oral, and gut microbiota in 47 older adults residing in community or skilled nursing facility (SNF) settings. We found prominent differences in microbiomes from all body sites between younger adults, older adults living in the community, and SNF residents. In addition, frailty correlated negatively with relative abundance of Cutibacterium (C.) acnes in the skin microbiome, which itself strongly correlated with decreased microbial community stability and increased diversity, heterogeneity, and biogeographic determinism, factors that have been associated with susceptibility to pathogen colonization and disease risk. Strikingly, the skin microbiota, rather than gut or oral communities, was the primary reservoir for plasmid-borne antimicrobial resistance and clinically important pathobionts. Strain composition of important commensal species such as C. acnes and Staphylococcus epidermidis in SNF residents further suggested a shift from healthy to pro-inflammatory and nosocomial strains. Our findings set the foundation for understanding relative risk of microbiome-mediated frailty and disease processes in older adults in different residential settings, and for the development of strategies to leverage the microbiota as tools to promote healthy aging, disease prevention, and to limit the dissemination of multidrug resistant pathogens."	"PMC:9667708"	"SRS8323443"	"WGS"	"JACKSON LABORATORY FOR GENOMIC MEDICINE"	"SRX10174400"	"GER_CD_S73_V2_Pf"	"metagenome"	"-72.79"	"41.73"	"lat_lon"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [-77.03196, 38.89036], ""geo_loc_name_sam"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"168"	"2617181"	"47188"	"434572781"	"146"	"11242601"	"6633"	"1013292587"	"Illumina NovaSeq 6000"	"PAIRED"	"RANDOM"	"METAGENOMIC"	"GER_CD_S73_V2_Pf"	"ILLUMINA"	"SRP306763"	"2022-01-26T00:00:00"	"1542"	"296"	"4995"	"Metagenome or environmental"	""	"1"	"0.89"	"0.89"	"0.89"	"0.89"
"SRR15524189"	"0.889"	"PRJNA734644"	"SAMN20822610"	"Raw sequence reads for human plasma cfDNA samples positive with multiple DNA viruses"	"Fragment size-based enrichment of viral sequences in plasma cell-free DNA"	"PMC:9127460"	"SRS9837248"	"WGS"	"UNIVERSITY OF WASHINGTON"	"SRX11822970"	"VZV079"	"Human alphaherpesvirus 3"	"-122.32945"	"47.60357"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name_sam"": [""-122.32945"", ""47.60357""]}"	""	""	""	""	""	""	""	""	"32"	"251976"	"3444"	"9240771"	"51"	"15400977"	"636"	"706421353"	"NextSeq 550"	"PAIRED"	"RANDOM"	"GENOMIC"	"=LEFT(L34,FIND(""_"",L34)-1)"	"ILLUMINA"	"SRP333243"	"2021-08-19T00:00:00"	"843"	"102"	"2723"	"Pathogen.cl"	""	"7"	"0.92"	"1"	"0.53"	"1"
"SRR16554192"	"0.889"	"PRJNA773920"	"SAMN22544388"	"mNGS of subacute meningitis"	"HIV positive patients presenting with subacute meningitis in Uganda"	"PMC:8967864"	"SRS10703931"	"WGS"	"UNIVERSITY OF CALIFORNIA SAN FRANCISCO"	"SRX12756298"	"UG_SM_3_DNA_1470956-H"	"metagenome"	"32.58252"	"0.3476"	"lat_lon"	"{""geo_loc_name_country_calc"": [32.57501, 0.31589], ""geo_loc_name_sam"": [32.57501, 0.31589], ""geo_loc_name"": [""32.57501"", ""0.31589""]}"	""	""	""	""	""	""	""	""	"371"	"1894"	"2052"	"179590"	"38"	"54310"	"195"	"2115908"	"Illumina NovaSeq 6000"	"PAIRED"	"RANDOM"	"METAGENOMIC"	"Patient_6_DNA"	"ILLUMINA"	"SRP342912"	"2021-10-24T00:00:00"	"3"	"302"	"12"	"Metagenome or environmental"	"2018-03-01"	"3"	"0.96"	"1"	"0.89"	"1"
"SRR4019626"	"0.889"	"PRJNA338650"	"SAMN05560324"	"Cell responses to dysregulated VZV-induced cell-cell fusion"	"The highly conserved herpesvirus glycoprotein complex, gB/gH-gL, mediates membrane fusion during virion entry and cell-cell fusion.  Varicella-zoster virus (VZV) characteristically forms multi-nucleated cells, or syncytia, during the infection of human tissues but little is known about this process.  The cytoplasmic domain of VZV gB (gBcyt) has been implicated in cell-cell fusion regulation because a gB[Y881F] substitution causes hyperfusion.  The gBcyt regulation is necessary for VZV pathogenesis as the hyperfusogenic mutant gB[Y881F] is severely attenuated in human skin xenografts.  In this study, gBcyt regulated fusion was investigated by comparing melanoma cells infected with wild type-like VZV or hyperfusogenic mutants.  The gB[Y881F] mutant exhibited dramatically accelerated syncytia formation in melanoma cells caused by fusion of infected cells with many uninfected cells, increased cytoskeleton reorganization and rapid displacement of nuclei to dense central structures when compared to pOka using live cell confocal microscopy.  VZV and human transcriptomes were concurrently investigated using RNA-seq to identify viral and cellular responses induced when the gBcyt regulation was disrupted by the gB[Y881F] substitution.  The expression of four vital VZV genes, ORF61 and glycoproteins, gC, gE and gI, was significantly reduced at 36 hours post infection for the hyperfusogenic mutants.  Importantly, hierarchical clustering demonstrated an association of differential gene expression with dysregulated gBcyt-mediated fusion.  A subset of Ras GTPase genes linked to membrane remodeling were upregulated in cells infected with the hyperfusogenic mutants.  These data implicate the gBcyt in the regulation gB fusion function that, if unmodulated, triggers cellular processes leading to hyperfusion that attenuates VZV infection.Overall design: Biological duplicates from 3 time points (12, 24 and 36 hours post infection) of uninfected MeWo cells or MeWo cells infected with varicella-zoster virus strain pOka or mutants gB[Y881F], gB[Y920F] or gB[Y881/920F]"	"PubMed:27795423"	"SRS1610271"	"RNA-Seq"	"GEO"	"SRX2013147"	"GSM2267760"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"554"	"33464"	"7775"	"10893269"	"56"	"801173"	"3066"	"47937274"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP081284"	"2017-03-01T00:00:00"	"440"	"51"	"701"	""	""	"0"	""	""	""	""
"ERR1279048"	"0.882"	"PRJEB12814"	"SAMEA3878782"	"Longitudinal whole genome sequencing of cytomegalovirus from children"	"Cytomegalovirus can cause fatal pneumonitis and colitis in the immunocompromised, as well as increasing the risk of organ rejection in transplant patients. With the advent of new anti-CMV drugs there is considerable interest in using virus sequence data to monitor emerging resistance and identify new mutations.   We used the Sure Select capture method and deep sequencing of CMV DNA  from 11 immunosuppressed paediatric patients receiving single or combination anti-CMV treatment who were serially sampled over periods of 1-27 weeks."	"PMC:6667795,6431178,11326829,5016526"	"ERS1065916"	"WGS"	"UCL"	"ERX1350654"	"SAMEA3878782"	"Human betaherpesvirus 5"	"-0.12721"	"51.50643"	"geo_loc_name"	"{""INSDC center name"": [-0.13563, 51.52149], ""geo_loc_name_country_calc"": [""-0.12721"", ""51.50643""]}"	""	""	""	""	""	""	""	""	"189"	"139788"	"6765"	"12950317"	"43"	"1183082"	"822"	"56773078"	"Illumina MiSeq"	"PAIRED"	"Hybrid Selection"	"GENOMIC"	"unspecified"	"ILLUMINA"	"ERP014331"	"2016-02-27T00:00:00"	"180"	"502"	"309"	""	"2015-01-01"	"4"	"0.85"	"1"	"0.57"	"0.91"
"SRR19738249"	"0.864"	"PRJNA850448"	"SAMN29182097"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477242"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784131"	"A549_TLR3KO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"295"	"3343949"	"10067"	"433593264"	"60"	"20395474"	"2694"	"1156141083"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"TLR3_siCtrl_Infected_-44-R"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"7447"	"282"	"24635"	"Human"	""	"0"	""	""	""	""
"SRR4019611"	"0.857"	"PRJNA338650"	"SAMN05560336"	"Cell responses to dysregulated VZV-induced cell-cell fusion"	"The highly conserved herpesvirus glycoprotein complex, gB/gH-gL, mediates membrane fusion during virion entry and cell-cell fusion.  Varicella-zoster virus (VZV) characteristically forms multi-nucleated cells, or syncytia, during the infection of human tissues but little is known about this process.  The cytoplasmic domain of VZV gB (gBcyt) has been implicated in cell-cell fusion regulation because a gB[Y881F] substitution causes hyperfusion.  The gBcyt regulation is necessary for VZV pathogenesis as the hyperfusogenic mutant gB[Y881F] is severely attenuated in human skin xenografts.  In this study, gBcyt regulated fusion was investigated by comparing melanoma cells infected with wild type-like VZV or hyperfusogenic mutants.  The gB[Y881F] mutant exhibited dramatically accelerated syncytia formation in melanoma cells caused by fusion of infected cells with many uninfected cells, increased cytoskeleton reorganization and rapid displacement of nuclei to dense central structures when compared to pOka using live cell confocal microscopy.  VZV and human transcriptomes were concurrently investigated using RNA-seq to identify viral and cellular responses induced when the gBcyt regulation was disrupted by the gB[Y881F] substitution.  The expression of four vital VZV genes, ORF61 and glycoproteins, gC, gE and gI, was significantly reduced at 36 hours post infection for the hyperfusogenic mutants.  Importantly, hierarchical clustering demonstrated an association of differential gene expression with dysregulated gBcyt-mediated fusion.  A subset of Ras GTPase genes linked to membrane remodeling were upregulated in cells infected with the hyperfusogenic mutants.  These data implicate the gBcyt in the regulation gB fusion function that, if unmodulated, triggers cellular processes leading to hyperfusion that attenuates VZV infection.Overall design: Biological duplicates from 3 time points (12, 24 and 36 hours post infection) of uninfected MeWo cells or MeWo cells infected with varicella-zoster virus strain pOka or mutants gB[Y881F], gB[Y920F] or gB[Y881/920F]"	"PubMed:27795423"	"SRS1610256"	"RNA-Seq"	"GEO"	"SRX2013132"	"GSM2267745"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"576"	"39966"	"7016"	"13370197"	"55"	"947791"	"2559"	"55426160"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP081284"	"2017-03-01T00:00:00"	"542"	"51"	"862"	""	""	"0"	""	""	""	""
"SRR23991658"	"0.832"	"PRJNA949617"	"SAMN33950834"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157613"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795191"	"GSM7120117"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"447162"	"593"	"15808795"	"32"	"1922603"	"429"	"68721531"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120117"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"109"	"148"	"255"	""	""	"0"	""	""	""	""
"SRR12373918"	"0.824"	"PRJNA650393"	"SAMN15704868"	"MethylC-capture sequencing of control, osteoporotic, and Astragalus polysaccharides (APS)-treated osteoporotic SD rats"	"SD rats were intramuscular injected with dexamethasone to induce osteoporosis, and treated with APS. Then, colonic epithelia of control, osteoporotic and APS-treated osteoporotic rats were collected for MethylC-capture sequencing .Overall design: examination of DNA methylation in colonic epithelia of  three groups of rats"	""	"SRS7133848"	"Bisulfite-Seq"	"GEO"	"SRX8872893"	"GSM4708363"	"Rattus norvegicus"	""	""	""	""	""	""	""	""	"colon"	"tissue"	"colon"	"BTO_0000269"	""	""	""	""	"37"	"202354910"	"1509"	"8218922382"	"HiSeq X Ten"	"PAIRED"	"RANDOM"	"GENOMIC"	""	"ILLUMINA"	"SRP275606"	"2023-08-03T00:00:00"	"17066"	"300"	"41893"	""	""	"0"	""	""	""	""
"SRR19738257"	"0.81"	"PRJNA850448"	"SAMN29182096"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477241"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784123"	"A549_RL6KO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"237"	"3033467"	"5745"	"343250934"	"61"	"14121077"	"2123"	"838641465"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"RL_Untransfected_Infected_-49R"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"4847"	"283"	"16115"	"Human"	""	"0"	""	""	""	""
"SRR23991650"	"0.799"	"PRJNA949617"	"SAMN33950832"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157615"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795193"	"GSM7120119"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"735448"	"728"	"25859431"	"32"	"3440147"	"396"	"122395950"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120119"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"181"	"149"	"425"	""	""	"0"	""	""	""	""
"SRR26215632"	"0.789"	"PRJNA1021820"	"SAMN37573121"	"Comparitive mRNA transcriptome analysis of silkworm Bombyx mori during BmDV, BmIFV and BmNPV infection"	"For the development of multiviral disease tolerance in silkworm, Bombyx mori, several breeds were screened through oral inoculation of viruses. At present, a viral disease tolerant silkworm breed was identified based on the survival and marker assisted selection. SSR marker profiling was carried out for the selection of disease tolerant silkworm. Further, a total mRNA (only coding mRNA sequencing excluding rRNA and tRNA) profiling of this breed was screened to clearly understand the role of differential expression of genes leading to disease tolerance. In view of this, mRNA transcriptome analysis of silkworm larval midgut of inoculated and uninoculated samples was carried out."	""	"SRS19010407"	"RNA-Seq"	"CENTRAL SERICULTURAL RESEARCH AND TRAINING INSTITUTE"	"SRX21926060"	"IFV1"	"Bombyx mori"	"77.2172"	"28.63097"	"geo_loc_name"	"{""geo_loc_name_sam"": [77.2172, 28.63097], ""geo_loc_name_country_calc"": [""77.2172"", ""28.63097""]}"	""	""	""	""	"midgut"	"tissue"	"midgut"	"BTO_0000863"	"226"	"619350"	"8123"	"61684118"	"44"	"7022398"	"3020"	"328406123"	"Illumina NovaSeq 6000"	"PAIRED"	"RANDOM PCR"	"TRANSCRIPTOMIC"	"IFV1"	"ILLUMINA"	"SRP463819"	"2023-09-29T00:00:00"	"2902"	"300"	"9520"	"Invertebrate"	"2020-12-01"	"2"	"0.72"	"0.79"	"0.66"	"0.72"
"SRR23991657"	"0.789"	"PRJNA949617"	"SAMN33950834"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157613"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795191"	"GSM7120117"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"467093"	"632"	"16530780"	"32"	"1794375"	"403"	"64421449"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120117"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"106"	"148"	"248"	""	""	"0"	""	""	""	""
"SRR23991532"	"0.785"	"PRJNA949617"	"SAMN33950844"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157643"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795222"	"GSM7120107"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"33"	"311779"	"876"	"13556796"	"33"	"1555562"	"552"	"58964062"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120107"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"132"	"149"	"312"	""	""	"0"	""	""	""	""
"SRR23991551"	"0.781"	"PRJNA949617"	"SAMN33950808"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157641"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795218"	"GSM7120143"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"783234"	"860"	"30885669"	"33"	"4256919"	"487"	"166752905"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120143"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"222"	"149"	"504"	""	""	"0"	""	""	""	""
